Port Security,World Water Body,Railway,Cranes - Floating,Supplies - Provisions,Communications - Telefax,Publication Link,Facilities - Wharves,Harbor Type,Facilities - Ice Mooring,UN/LOCODE,Entrance Restriction - Ice,OID,Supplies - Fuel Oil,Services - Navigation Equipment,Offshore Maximum Vessel Beam (m),Facilities - Liquid Bulk,IHO S-57 Electronic Navigational Chart,Underkeel Clearance Management System,Pilotage - Advisable,Country Code,Region Name,Quarantine - Pratique,Harbor Use,Facilities - Med Mooring,IHO S-130 Sea Area,Facilities - Dangerous Cargo Anchorage,Lifts - 0-24 Tons,Services - Electrical Repair,Offshore Maximum Vessel Length (m),Facilities - Oil Terminal,Tidal Range (m),Vessel Traffic Service,First Port of Entry,Cranes - Fixed,Supplies - Engine,Estimated Time of Arrival Message,Search and Rescue,Entrance Restriction - Tide,Pilotage - Available,Communications - Radiotelephone,NAVAREA,Quarantine - Other,Anchorage Depth (m),Main Port Name,Facilities - Container,Services - Electricity,Pilotage - Local Assistance,Degaussing,Channel Depth (m),Dirty Ballast Disposal,Latitude,Supplies - Potable Water,Traffic Separation Scheme,World Port Index Number,Quarantine - Sanitation,Maximum Vessel Beam (m),Facilities - Beach Mooring,geometry,Communications - Telephone,Shelter Afforded,Oil Terminal Depth (m),Chemical Holding Tank Disposal,Maximum Vessel Draft (m),Supplies - Deck,Cranes Container,US Representative,Facilities - Solid Bulk,Entrance Restriction - Heavy Swell,Communications - Rail,Lifts - 100+ Tons,Alternate Port Name,Facilities - Breakbulk,Facilities - Anchorage,Services - Longshoremen,Sailing Direction or Publication,Facilities - Ro-Ro,Services -Diving,Entrance Restriction - Other,Facilities - Other,Longitude,Repairs,Dry Dock,Digital Nautical Chart,Maximum Vessel Length (m),Offshore Maximum Vessel Draft (m),Supplies - Aviation Fuel,Pilotage - Compulsory,Good Holding Ground,Overhead Limits,Communications - Airport,Tugs - Assistance,Lifts - 50-100 Tons,Supplies - Diesel Oil,Turning Area,Lifts - 25-49 Tons,Harbor Size,Garbage Disposal,Services - Ice Breaking,Facilities - LNG Terminal,Communications - Radio,Services -Steam,Liquified Natural Gas Terminal Depth (m),Cargo Pier Depth (m),Cranes - Mobile,Tugs - Salvage,Medical Facilities,IHO S-101 Electronic Navigational Chart,Standard Nautical Chart,Entrance Width (m)
Unknown,Andaman Sea; Indian Ocean,Unknown,Unknown,Unknown,Yes,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub173bk.pdf&type=view,Yes,River (Natural),Unknown,MM MER,No,722.0,Yes,Unknown,0.0,Unknown,,Unknown,Unknown,Burma,Burma (Myanmar) -- 49610,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,12.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,VIII,Unknown,9.4,Mergui,Unknown,Unknown,Yes,Unknown,4.9,No,12.433333,Yes,Unknown,49690.0,Unknown,0.0,Unknown,POINT (98.6 12.433333),Unknown,Excellent,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,,Unknown,Yes,Unknown,Sailing Directions Pub. 173 (Enroute) - India and the Bay of Bengal,Unknown,Unknown,Yes,Unknown,98.6,Unknown,Unknown,"a0349690, coa03p, gen03a",0.0,0.0,Unknown,Unknown,Unknown,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Yes,Unknown,Yes,,63430.0,0.0
Unknown,Andaman Sea; Indian Ocean,Small,Unknown,Yes,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub174bk.pdf&type=view,Unknown,River (Natural),Unknown,TH KAN,No,723.0,Yes,Unknown,0.0,Unknown,,Unknown,Yes,Thailand,Thailand -- 49760,Yes,Unknown,Unknown,,Unknown,Yes,Unknown,0.0,Unknown,2.0,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,XI,Yes,0.0,Kantang Harbor,Unknown,Unknown,Yes,Unknown,1.8,No,7.4,Yes,Unknown,49790.0,Unknown,0.0,Unknown,POINT (99.516667 7.4),Unknown,Good,0.0,Unknown,0.0,Unknown,Unknown,Yes,Unknown,No,Yes,Unknown,,Unknown,Yes,Yes,Sailing Directions Pub. 174 (Enroute) - Strait of Malacca and Sumatera,Unknown,Unknown,Yes,Unknown,99.516667,Limited,Unknown,"coa03c, gen03a, h0349790",0.0,0.0,Unknown,No,Unknown,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Yes,Unknown,0.0,0.0,Yes,Unknown,Yes,,71315.0,0.0
Unknown,Andaman Sea; Indian Ocean,Small,Unknown,Unknown,Yes,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub174bk.pdf&type=view,Yes,Typhoon Harbor,Unknown,ID BLL,Unknown,724.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,Indonesia,Indonesia -- 50020,Unknown,Unknown,Unknown,,Unknown,Yes,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,XI,Yes,21.6,Blanglancang,Unknown,Unknown,Unknown,Unknown,14.0,No,5.233333,Unknown,Unknown,50652.0,Yes,0.0,Unknown,POINT (97.1 5.233333),Yes,Fair,14.0,Unknown,0.0,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,,Unknown,Yes,Unknown,Sailing Directions Pub. 174 (Enroute) - Strait of Malacca and Sumatera,Unknown,Unknown,Yes,Unknown,97.1,,Unknown,"a0350650, coa03c, gen03c, h0350650",0.0,0.0,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Small,Unknown,Unknown,Unknown,Yes,Unknown,0.0,6.4,Yes,Unknown,Yes,,71045.0,0.0
Unknown,Strait of Malacca; Indian Ocean,Small,No,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub174bk.pdf&type=view,Yes,Coastal (Natural),Unknown,ID BKI,Unknown,725.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,Indonesia,Sumatera -- 50515,Yes,Unknown,Unknown,,Unknown,No,Unknown,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,XI,Unknown,9.4,Bengkalis,Unknown,Unknown,Unknown,Unknown,7.9,No,1.466667,Yes,Unknown,50790.0,Yes,0.0,Unknown,POINT (102.1 1.466667),Unknown,Good,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,,Unknown,Unknown,Unknown,Sailing Directions Pub. 174 (Enroute) - Strait of Malacca and Sumatera,Unknown,Unknown,Unknown,Unknown,102.1,Unknown,Unknown,"coa03f, gen03c",0.0,0.0,Unknown,Yes,Yes,Unknown,Unknown,Yes,No,No,Unknown,No,Very Small,Unknown,Unknown,Unknown,Yes,Unknown,0.0,4.9,No,Unknown,Yes,,71275.0,0.0
Unknown,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,Unknown,No,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub132bk.pdf&type=view,Unknown,Coastal (Breakwater),Unknown,TR GUL,Unknown,726.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,Turkey,Turkey Asia -- 44360,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,1.0,Unknown,Unknown,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,III,Unknown,20.1,Gulluk,Unknown,Unknown,Unknown,Unknown,0.0,Unknown,37.25,Yes,Unknown,44751.0,Unknown,0.0,Unknown,POINT (27.616667 37.25),Unknown,Fair,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean,Unknown,Unknown,Unknown,Unknown,27.616667,Unknown,Unknown,"coa10c, gen10b",0.0,0.0,Unknown,Yes,Yes,Unknown,Unknown,No,Unknown,Yes,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Yes,Unknown,0.0,7.9,No,Unknown,Yes,,54403.0,0.0
Unknown,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,Unknown,Unknown,Yes,Yes,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub132bk.pdf&type=view,Unknown,Coastal (Natural),Unknown,TR KUS,No,727.0,Yes,Unknown,0.0,Unknown,,Unknown,Unknown,Turkey,Turkey Asia -- 44360,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,No,Unknown,Yes,III,Yes,23.2,Kusadasi,Unknown,Unknown,Unknown,Unknown,9.4,No,37.866667,Yes,Unknown,44770.0,Yes,0.0,Unknown,POINT (27.25 37.866667),Yes,Poor,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,,Unknown,Unknown,Unknown,Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean,Unknown,Unknown,Yes,Unknown,27.25,Limited,Unknown,"a1044770, coa10c, gen10b, h1044770",0.0,0.0,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Very Small,Yes,Unknown,Unknown,Yes,Unknown,0.0,0.0,Unknown,Unknown,Yes,,54399.0,0.0
Unknown,Mediterranean Sea; North Atlantic Ocean,Unknown,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub132bk.pdf&type=view,Yes,Coastal (Breakwater),Unknown,TR MRM,No,728.0,Yes,Unknown,0.0,Unknown,,Unknown,Unknown,Turkey,Turkey Asia -- 44360,Yes,Unknown,Yes,,Unknown,Unknown,Unknown,0.0,Unknown,0.0,Unknown,Yes,Unknown,Unknown,Yes,Unknown,No,Yes,Yes,III,Unknown,12.5,Marmaris,Unknown,Unknown,Unknown,Unknown,23.2,Yes,36.85,Yes,Unknown,44805.0,Unknown,0.0,Unknown,POINT (28.283333 36.85),Yes,Poor,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,No,Unknown,Unknown,,Unknown,Unknown,Yes,Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean,Unknown,Unknown,Yes,Unknown,28.283333,,Unknown,"a1044805, coa10c, gen10b, h1044805",0.0,0.0,Unknown,Yes,Yes,No,Yes,Yes,Unknown,Yes,Unknown,Unknown,Very Small,Yes,Unknown,Unknown,Yes,Unknown,0.0,6.4,Unknown,Unknown,Yes,,54424.0,0.0
Unknown,North Atlantic Ocean,Small,Unknown,Unknown,Unknown,https://nauticalcharts.noaa.gov/publications/coast-pilot/files/cp2/CPB2_WEB.pdf,Yes,Coastal (Natural),Unknown,US DOJ,No,729.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,United States,United States E Coast -- 6585,Yes,Unknown,Unknown,,Unknown,Yes,Yes,0.0,Unknown,1.5,Unknown,No,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,IV,Unknown,11.0,Leonardo,Unknown,Unknown,Unknown,Unknown,9.4,No,40.433333,Yes,Unknown,7990.0,Unknown,0.0,Unknown,POINT (-74.066667 40.433333),Yes,Fair,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,No,Yes,Unknown,,Unknown,Unknown,Unknown,U.S. Coast Pilot 2 - Atlantic Coast: Cape Cod MA to Sandy Hook NJ,Unknown,Unknown,Yes,Unknown,-74.066667,Unknown,Unknown,"a1707640, coa17c, gen17a, h1707960",0.0,0.0,Unknown,Yes,Unknown,No,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,11.0,Unknown,Unknown,Yes,,"12325, 12401",0.0
Unknown,Lake Ontario; Great Lakes,Unknown,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub145bk.pdf&type=view,Yes,Canal or Lake,Unknown,CA CQA,Yes,730.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,Canada,Canada St Lawrence R -- 2545,Unknown,Unknown,Yes,,Unknown,Unknown,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,IV,Unknown,3.4,Coteau Landing,Unknown,Unknown,Unknown,Unknown,3.4,Unknown,45.25,Unknown,Unknown,2560.0,Unknown,0.0,Unknown,POINT (-74.2 45.25),Unknown,Excellent,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Coteau Du Lac,Unknown,Unknown,Unknown,Sailing Directions Pub. 145 (Enroute) - Nova Scotia and the Saint Lawrence,Unknown,Unknown,Unknown,Unknown,-74.2,Unknown,Medium,"a1802550, h1802742",0.0,0.0,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,3.4,Unknown,Unknown,Unknown,,"14193, 14195",0.0
Unknown,Lake Ontario; Great Lakes,Unknown,Unknown,Yes,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub145bk.pdf&type=view,Yes,Canal or Lake,Unknown,CA CWL,Yes,731.0,Yes,Unknown,0.0,Unknown,,Unknown,Yes,Canada,Canada St Lawrence R -- 2545,Yes,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,0.0,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,IV,Unknown,0.0,Cornwall,Unknown,Unknown,Unknown,Unknown,7.9,No,45.016667,Yes,Unknown,2620.0,Unknown,0.0,Unknown,POINT (-74.733333 45.016667),Yes,Excellent,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,,Unknown,Unknown,Yes,Sailing Directions Pub. 145 (Enroute) - Nova Scotia and the Saint Lawrence,Unknown,Unknown,Unknown,Unknown,-74.733333,Moderate,Unknown,h1802742,0.0,0.0,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,7.9,Unknown,Unknown,Unknown,,14756.0,0.0
Unknown,Lake Ontario; Great Lakes,Small,Unknown,Unknown,Unknown,https://nauticalcharts.noaa.gov/publications/coast-pilot/files/cp6/CPB6_WEB.pdf,Yes,River (Natural),Unknown,CA JOH,Unknown,732.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,Canada,Canada St Lawrence R -- 2545,Unknown,Unknown,Unknown,,Unknown,Yes,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,IV,Unknown,11.0,Lower Lakes Terminal,Unknown,Unknown,Unknown,Unknown,7.9,Unknown,44.733333,Yes,Unknown,2680.0,Unknown,0.0,Unknown,POINT (-75.466667 44.733333),Unknown,Excellent,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Johnstown,Unknown,Unknown,Unknown,U.S. Coast Pilot 6 - Great Lakes and their connecting waterways,Unknown,Unknown,Unknown,Unknown,-75.466667,Unknown,Large,h1802741,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,7.9,Yes,Unknown,Unknown,,14758.0,0.0
Unknown,Caribbean Sea; North Atlantic Ocean,Unknown,Unknown,Yes,Unknown,https://nauticalcharts.noaa.gov/publications/coast-pilot/files/cp5/CPB5_WEB.pdf,Yes,Coastal (Breakwater),Unknown,,No,733.0,Yes,Unknown,0.0,Unknown,,Unknown,Yes,Puerto Rico,Puerto Rico -- 11080,Yes,Unknown,Unknown,,Unknown,Yes,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,IV,Yes,9.4,Ensenada Honda,Unknown,Unknown,Unknown,No,7.9,Yes,18.233333,Yes,Unknown,11170.0,Yes,0.0,Unknown,POINT (-65.633333 18.233333),Unknown,Fair,9.4,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,,Unknown,Unknown,Unknown,U.S. Coast Pilot 5 - Gulf of Mexico Puerto Rico and Virgin Islands,Unknown,Unknown,Yes,Unknown,-65.633333,Unknown,Unknown,"a1611170, coa16b, gen16, h1611170",0.0,0.0,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Medium,No,Unknown,Unknown,Unknown,Unknown,0.0,9.4,Yes,Unknown,Yes,,25666.0,0.0
Unknown,Caribbean Sea; North Atlantic Ocean,Unknown,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub148bk.pdf&type=view,Yes,Open Roadstead,Unknown,VE ETV,Unknown,734.0,Yes,Unknown,0.0,Unknown,,Unknown,Unknown,Venezuela,Venezuela -- 11950,Yes,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,1.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,IV,Yes,7.9,El Tabiazo,Unknown,Unknown,Unknown,Unknown,11.0,No,10.766667,Yes,Unknown,12037.0,Unknown,0.0,Unknown,POINT (-71.533333 10.766667),Unknown,Poor,7.9,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,Unknown,No,Yes,Sailing Directions Pub. 148 (Enroute) - Caribbean Sea - Volume II,Unknown,Unknown,Unknown,Unknown,-71.533333,,Unknown,"a1411960, gen14a, h1412035",0.0,0.0,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Very Small,Yes,Unknown,Unknown,Yes,Unknown,0.0,4.9,Unknown,Unknown,Yes,,24484.0,0.0
Unknown,Caribbean Sea; North Atlantic Ocean,Unknown,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub148bk.pdf&type=view,Yes,Open Roadstead,Unknown,VE LSP,No,735.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,Venezuela,Venezuela -- 11950,Yes,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,2.0,Unknown,Yes,Unknown,Unknown,Yes,Unknown,No,Yes,Yes,IV,Yes,15.5,Las Piedras,Unknown,Unknown,Unknown,Unknown,0.0,No,11.7,Yes,Unknown,12060.0,Unknown,0.0,Unknown,POINT (-70.216667 11.7),Unknown,Good,12.5,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,,Unknown,Unknown,Unknown,Sailing Directions Pub. 148 (Enroute) - Caribbean Sea - Volume II,Unknown,Unknown,Yes,Unknown,-70.216667,Unknown,Unknown,"a1412060, coa14k, gen14a, h1412060",0.0,0.0,Unknown,Yes,No,No,Yes,Yes,Unknown,No,Yes,Unknown,Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,7.9,Unknown,Unknown,Yes,,24470.0,0.0
Unknown,Mediterranean Sea; North Atlantic Ocean,Unknown,Unknown,No,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub131bk.pdf&type=view,Unknown,Open Roadstead,Unknown,TN ASH,No,736.0,No,Unknown,0.0,Unknown,,Unknown,Unknown,Tunisia,Tunisia -- 45360,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,1.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,No,Yes,Yes,III,Yes,23.2,Ashtart Oil Terminal,Unknown,Unknown,Unknown,Unknown,0.0,No,34.283333,No,Unknown,45377.0,Unknown,0.0,Unknown,POINT (11.383333 34.283333),Unknown,Fair,23.2,Unknown,0.0,Unknown,Unknown,No,Unknown,No,Unknown,Unknown,,Unknown,Yes,Unknown,Sailing Directions Pub. 131 (Enroute) - Western Mediterranean,Unknown,Unknown,Yes,Unknown,11.383333,,Unknown,"a0845390, coa08m, gen08a",0.0,0.0,Unknown,Yes,Unknown,No,Unknown,Yes,Unknown,No,Yes,Unknown,Small,No,Unknown,Unknown,Yes,Unknown,0.0,0.0,Unknown,Unknown,No,,52161.0,0.0
Unknown,Mediterranean Sea; North Atlantic Ocean,Unknown,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub131bk.pdf&type=view,Unknown,Canal or Lake,Unknown,TN MBA,Unknown,737.0,Yes,Yes,0.0,Unknown,,Unknown,Unknown,Tunisia,Tunisia -- 45360,Yes,Unknown,Unknown,,Unknown,Yes,Yes,0.0,Unknown,0.0,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,III,Unknown,0.0,Menzel Bourguiba,Unknown,Yes,Unknown,Unknown,9.4,Yes,37.15,Yes,Unknown,45444.0,Yes,0.0,Unknown,POINT (9.8 37.15),Unknown,Good,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Sailing Directions Pub. 131 (Enroute) - Western Mediterranean,Unknown,Unknown,Yes,Unknown,9.8,Major,Large,"a0845440, coa08n, gen08a, h0845440",0.0,0.0,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Small,Yes,Unknown,Unknown,Yes,Yes,0.0,9.4,Yes,Yes,Yes,,52183.0,0.0
Unknown,Mediterranean Sea; North Atlantic Ocean,Unknown,Unknown,Yes,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub131bk.pdf&type=view,Yes,Coastal (Breakwater),Unknown,,No,738.0,Yes,Unknown,0.0,Unknown,,Unknown,Unknown,Algeria,Algeria -- 45470,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,1.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,III,Unknown,11.0,Mers El Kebir,Unknown,Unknown,Unknown,Unknown,9.4,Unknown,35.733333,Yes,Unknown,45650.0,Unknown,0.0,Unknown,POINT (-0.7 35.733333),Unknown,Good,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,,Unknown,Unknown,Unknown,Sailing Directions Pub. 131 (Enroute) - Western Mediterranean,Unknown,Unknown,Yes,Unknown,-0.7,Major,Large,"a0845640, coa08o, gen08b, h0845640",0.0,0.0,Unknown,Yes,Unknown,No,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Small,Unknown,Unknown,Unknown,Yes,Unknown,0.0,11.0,Unknown,Unknown,Unknown,,52282.0,0.0
Unknown,North Atlantic Ocean,Unknown,Unknown,Yes,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub143bk.pdf&type=view,Unknown,Coastal (Breakwater),Unknown,MA JFL,Unknown,739.0,Yes,Unknown,0.0,Unknown,,Unknown,Yes,Morocco,,Unknown,Unknown,Unknown,,Unknown,Yes,Unknown,0.0,Unknown,3.0,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,II,Unknown,23.2,El Jorf Lasfar,Unknown,Unknown,Yes,Unknown,15.5,Yes,33.116667,Yes,Unknown,45796.0,Unknown,0.0,Unknown,POINT (-8.616667 33.116667),Yes,Fair,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,,Unknown,Unknown,Yes,Sailing Directions Pub. 143 (Enroute) - West Coast of Europe and Northwest Africa,Unknown,Unknown,Yes,Unknown,-8.616667,Limited,Unknown,"coa08f, gen08b",0.0,0.0,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Yes,Small,Yes,Unknown,Unknown,Yes,Unknown,0.0,15.5,Yes,Unknown,Unknown,,51240.0,0.0
Unknown,South Atlantic Ocean,Unknown,Unknown,Unknown,Yes,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub123bk.pdf&type=view,Unknown,Open Roadstead,Unknown,,No,740.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,Angola,Angola -- 46540,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,No,Yes,Yes,VII,Unknown,23.2,Kizomba B Terminal,Unknown,Unknown,Unknown,Unknown,23.2,Unknown,-6.35,Unknown,Unknown,46542.0,Unknown,0.0,Unknown,POINT (11.15 -6.35),Yes,Poor,23.2,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,,Unknown,Unknown,Unknown,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,Unknown,Unknown,Unknown,Unknown,11.15,Unknown,Unknown,"coa01c, gen01b",0.0,0.0,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Very Small,Unknown,Unknown,Unknown,Yes,Unknown,0.0,23.2,Unknown,Unknown,Unknown,,57240.0,0.0
Unknown,South Atlantic Ocean,Unknown,Unknown,No,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub123bk.pdf&type=view,Unknown,Open Roadstead,Unknown,,Unknown,741.0,No,Unknown,0.0,Unknown,,Unknown,Unknown,Angola,Angola -- 46540,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,VII,Unknown,0.0,Estrela Oil Field,Unknown,Unknown,Unknown,Unknown,23.2,Unknown,-6.45,No,Unknown,46553.0,Unknown,0.0,Unknown,POINT (12.4 -6.45),Unknown,Poor,23.2,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,,Unknown,Unknown,Unknown,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,Unknown,Unknown,Yes,Unknown,12.4,Unknown,Unknown,"coa01c, gen01b",0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Small,Unknown,Unknown,Unknown,Yes,Unknown,0.0,0.0,Unknown,Unknown,Unknown,,"57240, 57260",0.0
Unknown,Gulf of Thailand; South China Sea; North Pacific Ocean,Small,Yes,Yes,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub161bk.pdf&type=view,Yes,Coastal (Breakwater),Unknown,TH LCH,Unknown,742.0,Yes,Unknown,0.0,Unknown,,Unknown,Unknown,Thailand,Thailand -- 57431,Unknown,Unknown,Yes,,Unknown,Yes,Unknown,0.0,Unknown,3.0,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,XI,Yes,14.0,Laem Chabang,Unknown,Unknown,Unknown,Unknown,12.5,No,13.083333,Yes,Unknown,57462.0,Yes,0.0,Unknown,POINT (100.883333 13.083333),Unknown,Poor,23.2,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,No,Sailing Directions Pub. 161 (Enroute) - South China Sea and Gulf of Thailand,Unknown,Unknown,Unknown,Unknown,100.883333,Limited,Medium,"a0357460, coa03e, gen03a, h0357460",0.0,0.0,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Small,Yes,Unknown,Unknown,Yes,Unknown,0.0,12.5,Yes,Unknown,Yes,,93050.0,0.0
