Port Security;World Water Body;Railway;Cranes - Floating;Supplies - Provisions;Communications - Telefax;Publication Link;Facilities - Wharves;Harbor Type;Facilities - Ice Mooring;UN/LOCODE;Entrance Restriction - Ice;OID;Supplies - Fuel Oil;Services - Navigation Equipment;Offshore Maximum Vessel Beam (m);Facilities - Liquid Bulk;IHO S-57 Electronic Navigational Chart;Underkeel Clearance Management System;Pilotage - Advisable;Country Code;Region Name;Quarantine - Pratique;Harbor Use;Facilities - Med Mooring;IHO S-130 Sea Area;Facilities - Dangerous Cargo Anchorage;Lifts - 0-24 Tons;Services - Electrical Repair;Offshore Maximum Vessel Length (m);Facilities - Oil Terminal;Tidal Range (m);Vessel Traffic Service;First Port of Entry;Cranes - Fixed;Supplies - Engine;Estimated Time of Arrival Message;Search and Rescue;Entrance Restriction - Tide;Pilotage - Available;Communications - Radiotelephone;NAVAREA;Quarantine - Other;Anchorage Depth (m);Main Port Name;Facilities - Container;Services - Electricity;Pilotage - Local Assistance;Degaussing;Channel Depth (m);Dirty Ballast Disposal;Latitude;Supplies - Potable Water;Traffic Separation Scheme;World Port Index Number;Quarantine - Sanitation;Maximum Vessel Beam (m);Facilities - Beach Mooring;Communications - Telephone;Shelter Afforded;Oil Terminal Depth (m);Chemical Holding Tank Disposal;Maximum Vessel Draft (m);Supplies - Deck;Cranes Container;US Representative;Facilities - Solid Bulk;Entrance Restriction - Heavy Swell;Communications - Rail;Lifts - 100+ Tons;Alternate Port Name;Facilities - Breakbulk;Facilities - Anchorage;Services - Longshoremen;Sailing Direction or Publication;Facilities - Ro-Ro;Services -Diving;Entrance Restriction - Other;Facilities - Other;Longitude;Repairs;Dry Dock;Digital Nautical Chart;Maximum Vessel Length (m);Offshore Maximum Vessel Draft (m);Supplies - Aviation Fuel;Pilotage - Compulsory;Good Holding Ground;Overhead Limits;Communications - Airport;Tugs - Assistance;Lifts - 50-100 Tons;Supplies - Diesel Oil;Turning Area;Lifts - 25-49 Tons;Harbor Size;Garbage Disposal;Services - Ice Breaking;Facilities - LNG Terminal;Communications - Radio;Services -Steam;Liquified Natural Gas Terminal Depth (m);Cargo Pier Depth (m);Cranes - Mobile;Tugs - Salvage;Medical Facilities;IHO S-101 Electronic Navigational Chart;Standard Nautical Chart;Entrance Width (m);Position
Unknown;"Skagerrak; North Atlantic Ocean";Unknown;Unknown;Yes;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub193bk.pdf&type=view;Yes;Coastal (Natural);Unknown;SEHUN;No;2484.0;Unknown;Unknown;0.0;Unknown;;Unknown;Yes;Sweden;Sweden -- 23860;Unknown;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;Unknown;0.0;Unknown;No;Yes;Unknown;Yes;Unknown;No;Unknown;Unknown;I;Unknown;7.9;Hunnebostrand;Unknown;Unknown;Yes;Unknown;3.4;No;58.437777778;Yes;Unknown;23910.0;Unknown;0.0;Unknown;Unknown;Good;0.0;Unknown;0.0;Unknown;Unknown;No;Unknown;No;Unknown;Unknown;;Unknown;Yes;Unknown;Sailing Directions Pub. 193 (Enroute) - Skagerrak and Kattegat;Unknown;Unknown;Yes;Unknown;11.286111111;Unknown;Unknown;a2123910, coa21e, gen21a;0.0;0.0;Unknown;Yes;Yes;Yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Very Small;Unknown;Unknown;Unknown;Unknown;Unknown;0.0;4.9;Unknown;Unknown;Unknown;;43360.0;0.0;58.437778,11.286111,0.000001
Unknown;"Kattegat; North Atlantic Ocean";Large;Unknown;Unknown;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub193bk.pdf&type=view;Yes;Coastal (Breakwater);Unknown;SEHAD;Unknown;2485.0;Yes;Unknown;0.0;Yes;;Unknown;Yes;Sweden;Sweden -- 23860;Unknown;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;No;3.0;Unknown;Yes;Yes;Unknown;Yes;Unknown;No;Yes;Yes;I;Unknown;7.9;Halmstad;Yes;Unknown;Unknown;Unknown;11.0;Yes;56.666667;Yes;Unknown;24050.0;Yes;32.2;Unknown;Yes;Good;7.9;Unknown;9.5;Unknown;Unknown;No;Yes;No;Yes;Yes;;Yes;Unknown;Yes;Sailing Directions Pub. 193 (Enroute) - Skagerrak and Kattegat;Yes;Unknown;Yes;Unknown;12.866667;Moderate;Small;a2230423, coa22q, gen22e;200.0;0.0;Unknown;Unknown;Yes;Yes;Unknown;Yes;Unknown;Unknown;Yes;Yes;Small;Unknown;Unknown;No;Yes;Unknown;0.0;6.4;Yes;Unknown;Yes;;44045.0;0.0;56.666667,12.866667,0.000001
Unknown;"Baltic Sea; North Atlantic Ocean";Unknown;Unknown;Unknown;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub194bk.pdf&type=view;Yes;Open Roadstead;Unknown;SEBEA;No;2486.0;Yes;Unknown;0.0;No;;Unknown;Yes;Sweden;Sweden -- 23860;Unknown;Unknown;Unknown;;Unknown;Unknown;Yes;0.0;No;1.0;Unknown;No;Unknown;Unknown;Yes;Unknown;No;Yes;Unknown;I;Unknown;6.4;Bergkvara;No;Yes;Unknown;Unknown;4.9;Yes;56.383333;Yes;Unknown;24530.0;Unknown;0.0;Unknown;Yes;Fair;0.0;Unknown;5.5;Unknown;Unknown;No;Yes;No;Yes;Unknown;;Yes;Yes;Yes;Sailing Directions Pub. 194 (Enroute) - Baltic Sea (Southern Part);No;Unknown;Yes;Unknown;16.1;Limited;Unknown;a2224570, coa22p, gen22e;150.0;0.0;Unknown;Yes;Yes;Yes;Yes;Yes;Unknown;Unknown;Unknown;Unknown;Very Small;Yes;Unknown;No;Yes;Unknown;0.0;3.4;Yes;Unknown;Yes;;44140.0;0.0;56.383333,16.100000,0.000001
Unknown;"Baltic Sea; North Atlantic Ocean";Unknown;Unknown;Yes;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub194bk.pdf&type=view;Yes;Coastal (Natural);Unknown;SEFIG;No;2487.0;Unknown;Unknown;0.0;Unknown;;Unknown;Yes;Sweden;Sweden -- 23860;Unknown;Unknown;Unknown;;Unknown;Unknown;Unknown;0.0;Unknown;0.0;Unknown;No;Unknown;Unknown;Yes;Unknown;No;Yes;Unknown;I;Unknown;7.9;Figeholm;Unknown;Unknown;Yes;Unknown;3.4;No;57.366667;Yes;Unknown;24720.0;Unknown;0.0;Unknown;Yes;Fair;0.0;Unknown;0.0;Unknown;Unknown;No;Unknown;No;Unknown;Unknown;;Unknown;Yes;Unknown;Sailing Directions Pub. 194 (Enroute) - Baltic Sea (Southern Part);Unknown;Unknown;Yes;Unknown;16.5;Unknown;Unknown;coa22p, gen22e;0.0;0.0;Unknown;Yes;Yes;No;Yes;Unknown;Unknown;Unknown;Unknown;Unknown;Very Small;Unknown;Unknown;Unknown;Yes;Unknown;0.0;3.4;Unknown;Unknown;Unknown;;44160.0;0.0;57.366667,16.500000,0.000001
Unknown;"Baltic Sea; North Atlantic Ocean";Unknown;Unknown;Yes;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub194bk.pdf&type=view;Yes;Coastal (Breakwater);Unknown;SEDEG;Yes;2488.0;Yes;Unknown;0.0;No;;Unknown;Unknown;Sweden;Oland -- 24735;Unknown;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;No;0.0;Unknown;No;Yes;Unknown;Yes;Unknown;No;Yes;Unknown;I;Unknown;7.9;Degerhamn;No;Unknown;Yes;Unknown;6.5;No;56.35;Yes;Unknown;24790.0;Yes;0.0;Unknown;Yes;Poor;4.9;Unknown;5.9;Unknown;Unknown;No;Yes;Yes;Unknown;Unknown;;Yes;Yes;Unknown;Sailing Directions Pub. 194 (Enroute) - Baltic Sea (Southern Part);No;Unknown;Yes;Unknown;16.416667;Limited;Unknown;a2224570, coa22p, gen22e;90.0;0.0;Unknown;Yes;Yes;No;Yes;Yes;Unknown;Unknown;No;Unknown;Very Small;Yes;Unknown;No;Yes;Unknown;0.0;6.4;Unknown;Unknown;Yes;;44140.0;40.0;56.350000,16.416667,0.000001
Unknown;"Baltic Sea; North Atlantic Ocean";Medium;Unknown;Yes;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub194bk.pdf&type=view;Yes;Coastal (Natural);Unknown;SEFSD;No;2489.0;Yes;Unknown;0.0;Unknown;;Unknown;Yes;Sweden;Gotland -- 24806;Unknown;Unknown;Unknown;;Unknown;Unknown;Unknown;0.0;Unknown;0.0;Unknown;No;Unknown;Unknown;Yes;Unknown;No;Yes;Yes;I;Unknown;4.9;Farosund;Unknown;Unknown;Yes;Unknown;4.9;No;57.916667;Yes;Unknown;24900.0;Unknown;0.0;Unknown;Yes;Fair;0.0;Unknown;0.0;Unknown;Unknown;No;Unknown;No;Unknown;Unknown;;Unknown;Yes;Unknown;Sailing Directions Pub. 194 (Enroute) - Baltic Sea (Southern Part);Unknown;Unknown;Yes;Unknown;19.05;Unknown;Unknown;coa22k, gen22e;0.0;0.0;Unknown;Yes;Yes;No;Unknown;Unknown;Unknown;Unknown;No;Unknown;Small;Unknown;Unknown;Unknown;Unknown;Unknown;0.0;7.9;Unknown;Unknown;Unknown;;44410.0;0.0;57.916667,19.050000,0.000001
Unknown;"Baltic Sea; North Atlantic Ocean";Unknown;Unknown;Yes;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub194bk.pdf&type=view;Yes;Coastal (Breakwater);Unknown;SEKLI;No;2490.0;Yes;Unknown;0.0;No;;Unknown;Unknown;Sweden;Gotland -- 24806;Unknown;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;No;0.0;Unknown;No;Unknown;Unknown;Yes;Unknown;No;Yes;Yes;I;Unknown;11.0;Klintehamn;No;Unknown;Unknown;Unknown;4.9;No;57.383333;Yes;Unknown;24960.0;Unknown;16.5;Unknown;Unknown;Fair;0.0;Unknown;6.0;Unknown;Unknown;No;Yes;Yes;Unknown;Unknown;;Yes;Yes;Yes;Sailing Directions Pub. 194 (Enroute) - Baltic Sea (Southern Part);No;Unknown;Yes;No;18.2;Limited;Unknown;coa22p, gen22e;115.0;0.0;Unknown;Unknown;Yes;No;Yes;No;Unknown;Yes;Unknown;Unknown;Very Small;Unknown;Unknown;Unknown;Yes;Unknown;0.0;4.9;Yes;No;Unknown;;44160, 44420;0.0;57.383333,18.200000,0.000001
Unknown;"Baltic Sea; North Atlantic Ocean";Medium;Unknown;Yes;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view;Yes;Coastal (Natural);Unknown;SEGRH;Yes;2491.0;Yes;Unknown;0.0;No;;Unknown;Unknown;Sweden;Sweden Cont -- 24975;Unknown;Unknown;Unknown;;Unknown;Unknown;Unknown;0.0;No;0.0;Unknown;No;Unknown;Unknown;Yes;Unknown;No;Yes;Unknown;I;Unknown;7.9;Grisslehamn;No;Unknown;Yes;Unknown;4.9;No;60.1;Yes;Unknown;25440.0;Unknown;0.0;Unknown;Yes;Fair;0.0;Unknown;6.0;Unknown;Unknown;Unknown;No;No;Unknown;Unknown;;No;Yes;Unknown;Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia;No;Unknown;Yes;Unknown;18.816667;Unknown;Unknown;a2225460, coa22k, gen22d;0.0;0.0;Unknown;Yes;Yes;Unknown;Unknown;Unknown;Unknown;Unknown;No;Unknown;Very Small;Unknown;Unknown;No;Unknown;Unknown;0.0;1.8;Unknown;Unknown;Unknown;;44200.0;0.0;60.100000,18.816667,0.000001
Unknown;"Gulf of Bothnia; Baltic Sea; North Atlantic Ocean";Small;Unknown;Unknown;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view;Yes;Coastal (Natural);Unknown;SEHAN;No;2492.0;Yes;Unknown;0.0;No;;Unknown;Unknown;Sweden;Sweden Cont -- 24975;Unknown;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;No;0.0;Unknown;Yes;Yes;Unknown;Yes;Unknown;No;Yes;Unknown;I;Unknown;6.4;Hargshamn;No;Unknown;Unknown;Unknown;7.9;Yes;60.183333;Yes;Unknown;25480.0;Unknown;0.0;Unknown;Yes;Excellent;0.0;Unknown;8.5;Unknown;Unknown;No;Yes;No;Unknown;Yes;;Yes;Yes;Yes;Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia;Yes;Unknown;Yes;Unknown;18.45;Unknown;Unknown;a2225460, coa22k, gen22d;0.0;0.0;Unknown;Yes;Yes;Yes;Unknown;Yes;Yes;Unknown;Unknown;Yes;Very Small;Yes;Unknown;No;Yes;Unknown;0.0;6.4;Yes;Unknown;Unknown;;44200.0;0.0;60.183333,18.450000,0.000001
Unknown;"Gulf of Bothnia; Baltic Sea; North Atlantic Ocean";Small;Yes;Unknown;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view;Yes;Coastal (Natural);Unknown;SENOT;Yes;2493.0;Unknown;Unknown;0.0;Yes;;Unknown;Yes;Sweden;Sweden Cont -- 24975;Unknown;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;No;0.0;Unknown;Yes;Unknown;Unknown;Yes;Unknown;No;Yes;Yes;I;Unknown;11.0;Norrsundet;No;Unknown;Unknown;Unknown;6.4;No;60.933333;Yes;Unknown;25610.0;Unknown;16.0;Unknown;Yes;Good;0.0;Unknown;6.4;Unknown;Unknown;No;Yes;No;Yes;Unknown;;Yes;Yes;Yes;Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia;No;Unknown;Yes;Unknown;17.166667;Limited;Unknown;a2225620, coa22u, gen22d, h2225610;140.0;0.0;Unknown;Unknown;Unknown;Yes;Yes;Yes;Unknown;Unknown;Unknown;Unknown;Very Small;Unknown;Unknown;No;No;Unknown;0.0;3.4;Yes;Unknown;No;;44200.0;0.0;60.933333,17.166667,0.000001
Unknown;"Gulf of Bothnia; Baltic Sea; North Atlantic Ocean";Small;Unknown;Unknown;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view;Yes;Coastal (Natural);Unknown;SEIGG;Yes;2494.0;Yes;Unknown;0.0;No;;Unknown;Yes;Sweden;Sweden Cont -- 24975;Unknown;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;No;0.0;Unknown;Unknown;Yes;Unknown;Yes;Unknown;No;Yes;Unknown;I;Unknown;7.9;Iggesund;No;Unknown;Unknown;Unknown;6.4;Unknown;61.65;Yes;Unknown;25760.0;Unknown;0.0;Unknown;Yes;Excellent;0.0;Unknown;7.3;Unknown;Unknown;Unknown;No;No;Yes;Unknown;;Yes;Yes;Unknown;Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia;Yes;Unknown;Yes;Unknown;17.083333;Limited;Unknown;a2225620, coa22u, gen22d;0.0;0.0;Unknown;Unknown;Yes;No;Yes;Yes;Unknown;Unknown;Unknown;Unknown;Very Small;Unknown;Unknown;No;Yes;Unknown;0.0;7.9;Yes;Unknown;Unknown;;44220.0;0.0;61.650000,17.083333,0.000001
Unknown;"Gulf of Bothnia; Baltic Sea; North Atlantic Ocean";Small;Unknown;Unknown;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view;Yes;Coastal (Natural);Unknown;SEHND;Yes;2495.0;Yes;Unknown;0.0;Yes;;Unknown;Yes;Sweden;Sweden Cont -- 24975;Unknown;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;No;1.0;Unknown;Yes;Yes;Unknown;Yes;Unknown;No;Yes;Unknown;I;Unknown;14.0;Harnosand;Yes;Unknown;Unknown;Unknown;6.4;Yes;62.633333;Yes;Unknown;26240.0;Yes;0.0;Unknown;Yes;Excellent;9.4;Unknown;10.5;Unknown;Unknown;No;Yes;No;Yes;Yes;Hernosand;Yes;Yes;Unknown;Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia;Yes;Unknown;Yes;Unknown;17.933333;Limited;Small;a2226240, coa22u, gen22d, h2226240;0.0;0.0;Unknown;Yes;Yes;Yes;Yes;Yes;Unknown;Yes;Unknown;Yes;Small;Yes;Unknown;No;Yes;Unknown;0.0;7.9;Yes;Unknown;Yes;;44220.0;0.0;62.633333,17.933333,0.000001
Unknown;"Gulf of Bothnia; Baltic Sea; North Atlantic Ocean";Small;Unknown;Unknown;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view;Yes;Coastal (Natural);Unknown;SEGUS;No;2496.0;Unknown;Unknown;0.0;Unknown;;Unknown;Unknown;Sweden;Sweden Cont -- 24975;Unknown;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;Unknown;0.0;Unknown;No;Yes;Unknown;Yes;Unknown;No;Yes;Unknown;I;Unknown;11.0;Gustavsvik;Unknown;Unknown;Unknown;Unknown;9.4;No;62.833333;Unknown;Unknown;26310.0;Unknown;0.0;Unknown;Yes;Good;0.0;Unknown;0.0;Unknown;Unknown;No;Unknown;No;Yes;Unknown;;Unknown;Yes;Unknown;Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia;Unknown;Unknown;Yes;Unknown;17.883333;Moderate;Medium;a2226240, coa22u, gen22d;0.0;0.0;Unknown;Yes;Yes;Yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Very Small;Unknown;Unknown;Unknown;Yes;Unknown;0.0;3.4;Yes;Unknown;Unknown;;44220.0;0.0;62.833333,17.883333,0.000001
Unknown;"Gulf of Bothnia; Baltic Sea; North Atlantic Ocean";Small;Unknown;Yes;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view;Yes;Coastal (Natural);Unknown;;No;2497.0;Unknown;Unknown;0.0;Unknown;;Unknown;Unknown;Sweden;Sweden Cont -- 24975;Unknown;Unknown;Unknown;;Unknown;Unknown;Unknown;0.0;Unknown;0.0;Unknown;No;Unknown;Unknown;Yes;Unknown;No;Yes;Unknown;I;Unknown;0.0;Lunde;Unknown;Unknown;Unknown;Unknown;9.4;No;62.883333;Yes;Unknown;26340.0;Unknown;0.0;Unknown;Yes;Good;0.0;Unknown;0.0;Unknown;Unknown;No;Unknown;No;Yes;Unknown;;Unknown;Yes;Unknown;Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia;Unknown;Unknown;Yes;Unknown;17.883333;Limited;Unknown;a2226240, coa22u, gen22d;0.0;0.0;Unknown;Yes;Unknown;Yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Very Small;Unknown;Unknown;Unknown;Yes;Unknown;0.0;3.4;Unknown;Unknown;Unknown;;44220.0;0.0;62.883333,17.883333,0.000001
Unknown;"Gulf of Bothnia; Baltic Sea; North Atlantic Ocean";Small;Yes;Yes;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view;Yes;Coastal (Natural);Unknown;SEKRF;No;2498.0;Unknown;Unknown;0.0;Unknown;;Unknown;Unknown;Sweden;Sweden Cont -- 24975;Unknown;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;Unknown;0.0;Unknown;No;Unknown;Unknown;Yes;Unknown;No;Yes;Unknown;I;Unknown;20.1;Kramfors;Unknown;Unknown;Unknown;Unknown;6.4;No;62.933333;Unknown;Unknown;26380.0;Unknown;0.0;Unknown;Yes;Good;0.0;Unknown;0.0;Unknown;Unknown;No;Unknown;No;Yes;Unknown;;Unknown;Yes;Unknown;Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia;Unknown;Unknown;Yes;Unknown;17.8;Limited;Unknown;a2226240, coa22u, gen22d;0.0;0.0;Unknown;Yes;Yes;Yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Very Small;Unknown;Unknown;Unknown;Yes;Unknown;0.0;6.4;Unknown;Unknown;Unknown;;44220.0;0.0;62.933333,17.800000,0.000001
Unknown;"Gulf of Bothnia; Baltic Sea; North Atlantic Ocean";Unknown;Unknown;Unknown;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view;Unknown;Coastal (Natural);Unknown;SEDOM;Unknown;2499.0;Unknown;Unknown;0.0;Unknown;;Unknown;Yes;Sweden;Sweden Cont -- 24975;Unknown;Unknown;Unknown;;Unknown;Unknown;Unknown;0.0;Unknown;0.0;Unknown;No;Unknown;Unknown;Yes;Unknown;No;Yes;Unknown;I;Unknown;20.1;Domsjo;Unknown;Unknown;Unknown;Unknown;20.1;Yes;63.266667;Unknown;Unknown;26720.0;Unknown;0.0;Unknown;Yes;Good;0.0;Unknown;0.0;Unknown;Unknown;No;Unknown;No;Yes;Unknown;;Unknown;Unknown;Unknown;Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia;Unknown;Unknown;Yes;Unknown;18.733333;Unknown;Unknown;a2226730, coa22u, gen22d, h2226730;0.0;0.0;Unknown;Yes;Yes;Yes;Yes;Yes;Unknown;Unknown;Unknown;Unknown;Very Small;Unknown;Unknown;Unknown;Yes;Unknown;0.0;3.4;Unknown;Unknown;Yes;;44240.0;0.0;63.266667,18.733333,0.000001
Unknown;"Gulf of Bothnia; Baltic Sea; North Atlantic Ocean";Unknown;Unknown;Unknown;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view;Yes;Coastal (Natural);Unknown;SEHUS;Yes;2500.0;Yes;Unknown;0.0;Unknown;;Unknown;Yes;Sweden;Sweden Cont -- 24975;Unknown;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;Unknown;0.0;Unknown;No;Yes;Unknown;Yes;Unknown;No;Yes;Unknown;I;Unknown;6.4;Husum;Unknown;Unknown;Unknown;Unknown;9.4;No;63.333333;Yes;Unknown;26790.0;Unknown;0.0;Unknown;Yes;Good;9.4;Unknown;0.0;Unknown;Unknown;No;Unknown;No;Yes;Unknown;;Unknown;Yes;Yes;Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia;Unknown;Unknown;Yes;Unknown;19.15;Unknown;Unknown;coa22u, gen22d;0.0;0.0;Unknown;Yes;Yes;Unknown;Yes;Yes;Yes;Yes;Unknown;Unknown;Very Small;Unknown;Unknown;Unknown;Unknown;Unknown;0.0;6.4;Yes;Unknown;Unknown;;44240.0;0.0;63.333333,19.150000,0.000001
Unknown;"Kattegat; North Atlantic Ocean";Unknown;Unknown;Unknown;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub193bk.pdf&type=view;Yes;Coastal (Breakwater);Unknown;DKNYM;Unknown;2501.0;Yes;Unknown;0.0;Unknown;;Unknown;Unknown;Denmark;Sjaelland -- 29150;Unknown;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;Unknown;2.0;Unknown;Unknown;Unknown;Unknown;Yes;Unknown;Yes;Yes;Unknown;I;Yes;0.0;Nykobing (Mor);Unknown;Unknown;Unknown;Unknown;4.9;Unknown;56.766667;Yes;Unknown;29455.0;Yes;0.0;Unknown;Unknown;Fair;3.4;Unknown;0.0;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;;Unknown;Unknown;Yes;Sailing Directions Pub. 193 (Enroute) - Skagerrak and Kattegat;Unknown;Unknown;Yes;Unknown;11.866667;Limited;Unknown;coa21c, gen21a;0.0;0.0;Unknown;Yes;Unknown;Yes;Yes;Yes;Unknown;Yes;Unknown;Yes;Very Small;Unknown;Unknown;Unknown;Yes;Unknown;0.0;3.4;Yes;Unknown;Yes;;44044.0;0.0;56.766667,11.866667,0.000001
Unknown;"Gulf of Bothnia; Baltic Sea; North Atlantic Ocean";Unknown;Unknown;Yes;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view;Yes;Coastal (Natural);Unknown;SEBNF;Yes;2502.0;Unknown;Unknown;0.0;Unknown;;Unknown;Yes;Sweden;Sweden Cont -- 24975;Unknown;Unknown;Unknown;;Unknown;Unknown;Unknown;0.0;Unknown;0.0;Unknown;No;Unknown;Unknown;Yes;Unknown;No;Yes;Unknown;I;Unknown;4.9;Brannfors;Unknown;Unknown;Unknown;Unknown;6.4;No;65.016667;Yes;Unknown;27130.0;Unknown;0.0;Unknown;Unknown;Good;0.0;Unknown;0.0;Unknown;Unknown;No;Unknown;No;Unknown;Unknown;;Unknown;Yes;Unknown;Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia;Unknown;Unknown;Yes;Unknown;21.383333;Unknown;Unknown;coa22l, gen22d;0.0;0.0;Unknown;Yes;Yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Very Small;Unknown;Unknown;Unknown;Unknown;Unknown;0.0;3.4;Unknown;Unknown;Unknown;;44280.0;0.0;65.016667,21.383333,0.000001
Unknown;"Gulf of Bothnia; Baltic Sea; North Atlantic Ocean";Unknown;Unknown;Yes;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view;Unknown;Coastal (Natural);Unknown;FIHIM;Yes;2503.0;Unknown;Unknown;0.0;Unknown;;Unknown;Unknown;Finland;Finland -- 27380;Yes;Unknown;Unknown;;Unknown;Unknown;Unknown;0.0;Unknown;0.0;Unknown;No;Unknown;Unknown;Yes;Unknown;No;Unknown;Yes;I;Unknown;3.4;Himanka;Unknown;Unknown;Yes;Unknown;6.4;No;64.0;Yes;Unknown;27540.0;Yes;0.0;Unknown;Unknown;Fair;0.0;Unknown;0.0;Unknown;Unknown;No;Unknown;No;Unknown;Unknown;Khimango;Unknown;Yes;Unknown;Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia;Unknown;Unknown;Yes;Unknown;23.65;Unknown;Unknown;coa22l, gen22d;0.0;0.0;Unknown;Yes;Yes;Unknown;Unknown;Yes;Unknown;Unknown;Unknown;Unknown;Small;Unknown;Unknown;Unknown;Unknown;Unknown;0.0;1.8;Unknown;Unknown;Yes;;44260.0;0.0;64.000000,23.650000,0.000001
Unknown;"Baltic Sea; North Atlantic Ocean";Small;Unknown;Unknown;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub194bk.pdf&type=view;Unknown;Coastal (Breakwater);Unknown;DKCSO;Yes;2504.0;Unknown;Unknown;0.0;Unknown;;Unknown;Unknown;Denmark;Bornholm -- 29020;Unknown;Unknown;Unknown;;Unknown;Unknown;Unknown;0.0;Unknown;0.0;Unknown;Yes;Unknown;Unknown;Unknown;Unknown;No;Yes;Yes;I;Unknown;0.0;Christianso Harbor;Unknown;Unknown;Yes;Unknown;1.8;Unknown;55.316667;Unknown;Unknown;29130.0;Unknown;0.0;Unknown;Unknown;Good;0.0;Unknown;0.0;Unknown;Unknown;Yes;Unknown;Yes;Yes;Unknown;;Unknown;Unknown;Unknown;Sailing Directions Pub. 194 (Enroute) - Baltic Sea (Southern Part);Unknown;Unknown;Yes;Unknown;15.183333;Unknown;Unknown;a2229110, coa22p, gen22e;0.0;0.0;Unknown;Unknown;Unknown;Yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Very Small;Unknown;Unknown;Unknown;Unknown;Unknown;0.0;0.0;Unknown;Unknown;Unknown;;44120.0;0.0;55.316667,15.183333,0.000001
